precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”ARANY JÁNOS” SÂNTIMBRU",247,SÂNTIMBRU,86519,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:46:23",995,979,2,0,14,555,541,0,0,14,528,27,1080,525,528
21,HARGHITA,"ŞCOALA PRIMARĂ PÁLSZEG SÂNTIMBRU",248,SÂNTIMBRU,86519,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:14:59",754,731,1,0,22,435,413,0,0,22,409,26,800,365,409
