precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
16,DÂMBOVIŢA,"ŞCOALA LUCIENI",278,LUCIENI,67773,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:25:25",1075,1072,1,2,0,635,633,0,2,0,612,21,1180,545,53,411,125,23
16,DÂMBOVIŢA,"ŞCOALA LUCIENI",277,LUCIENI,67773,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:41:10",984,974,0,10,0,634,624,0,10,0,613,21,1069,435,33,447,74,59
16,DÂMBOVIŢA,"ŞCOALA OLTENI",279,LUCIENI,67773,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:38:55",475,458,0,17,0,305,288,0,17,0,298,7,500,195,13,261,10,14
