precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
22,HUNEDOARA,"SCOALA PRIMARĂ BARU",267,BARU,87996,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:05:37",1641,1581,3,16,41,1047,989,1,16,41,1016,31,1705,658,644,333,39
22,HUNEDOARA,"SCOALA PRIMARĂ LIVADIA",268,BARU,87996,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:34:15",527,491,1,5,30,351,316,1,5,29,342,9,600,249,257,56,29
22,HUNEDOARA,"SCOALA PRIMARĂ VALEA LUPULUI",269,BARU,87996,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:17:26",174,158,0,11,5,121,105,0,11,5,117,4,180,59,102,13,2
