precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
37,TIMIŞ,"CĂMINUL CULTURAL BERECUŢA",332,BIRDA,159366,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:53:42",166,163,0,0,3,92,89,0,0,3,87,5,200,108,7,80
37,TIMIŞ,"CĂMINUL CULTURAL MÂNĂSTIRE",333,BIRDA,159366,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:04:18",170,160,0,2,8,101,91,0,2,8,91,10,200,99,4,87
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BIRDA",331,BIRDA,159366,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:22:30",958,925,3,8,22,511,481,0,8,22,476,35,1000,489,53,423
37,TIMIŞ,"ŞCOALA PRIMARĂ SÂNGEORGE",334,BIRDA,159366,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:15:34",465,457,0,0,8,232,224,0,0,8,221,11,500,268,19,202
