precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
31,PRAHOVA,"SCOALA GIMNAZIALA TALEA",574,TALEA,135654,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:49:03",826,798,0,4,24,627,599,0,4,24,600,27,892,265,80,325,149,14,32
