precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
39,VASLUI,"CĂMINUL CULTURAL, DRAXENI",449,REBRICEA,165719,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:37:29",657,651,0,3,3,360,354,0,3,3,341,19,719,359,40,145,156
39,VASLUI,"ŞCOALA GIMNAZIALĂ REBRICEA",446,REBRICEA,165719,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:56:32",430,427,0,2,1,213,210,0,2,1,205,8,482,269,12,134,59
39,VASLUI,"ŞCOALA PRIMARĂ BOLAŢI",447,REBRICEA,165719,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:39:19",153,145,0,4,4,84,76,0,4,4,79,5,165,81,5,59,15
39,VASLUI,"ŞCOALA PRIMARĂ CRĂCIUNEŞTI",448,REBRICEA,165719,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:54:16",241,224,0,7,10,159,142,0,7,10,155,4,259,100,5,133,17
39,VASLUI,"ŞCOALA PRIMARĂ RATEŞU-CUZEI",450,REBRICEA,165719,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:26:47",432,411,0,4,17,227,206,0,4,17,217,9,476,249,21,150,46
39,VASLUI,"ŞCOALA PRIMARĂ SASOVA",451,REBRICEA,165719,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:51:48",249,242,0,7,0,150,143,0,7,0,145,5,266,116,6,67,72
39,VASLUI,"ŞCOALA PRIMARĂ TATOMIREŞTI",452,REBRICEA,165719,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:22:27",260,249,0,5,6,133,122,0,5,6,125,8,283,150,3,95,27
39,VASLUI,"ŞCOALA PRIMARĂ TUFEŞTII DE JOS",453,REBRICEA,165719,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:58:55",316,314,0,2,0,162,160,0,2,0,153,9,348,186,13,71,69
