precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
2,ARAD,"CĂMIN CULTURAL VALEA MARE",346,SĂVÂRŞIN,11842,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:16:53",170,154,0,8,8,111,95,0,8,8,105,5,180,70,23,65,14,3
2,ARAD,"CĂMINUL CULTURAL SĂVÂRȘIN",340,SĂVÂRŞIN,11842,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 08:29:17",1274,1227,2,17,28,806,762,0,17,27,779,27,1367,561,200,408,135,36
2,ARAD,"CĂMINUL CULTURAL TEMEŞEŞTI",343,SĂVÂRŞIN,11842,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:38:07",105,95,0,8,2,75,65,0,8,2,74,1,110,35,32,21,17,4
2,ARAD,"CĂMINUL CULTURAL TOC",344,SĂVÂRŞIN,11842,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:26:33",346,331,1,8,6,229,215,0,8,6,223,6,370,141,43,137,40,3
2,ARAD,"CĂMINUL CULTURAL TROAȘ",345,SĂVÂRŞIN,11842,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:22:11",138,130,0,8,0,83,75,0,8,0,79,4,140,57,24,37,16,2
2,ARAD,"ŞCOALA PRIMARĂ CĂPRIOARA",341,SĂVÂRŞIN,11842,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:22:10",221,186,0,6,29,146,111,0,6,29,142,4,240,94,16,89,32,5
2,ARAD,"ŞCOALA PRIMARĂ PÂRNEŞTI",342,SĂVÂRŞIN,11842,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:56:12",136,126,0,5,5,102,92,0,5,5,98,4,149,47,19,47,30,2
