precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
20,GORJ,"ȘCOALA GENERALĂ CÎRBEȘTI",211,DRĂGUŢEŞTI,78016,4,PART,PRCNCT,CL,CL_SV,"2024-06-11 17:20:27",1249,1210,1,27,11,887,849,0,27,11,854,33,1300,413,366,7,145,198,92,24,22
20,GORJ,"ȘCOALA GENERALĂ DRĂGUȚEȘTI",210,DRĂGUŢEŞTI,78016,4,PART,PRCNCT,CL,CL_SV,"2024-06-11 16:57:36",901,852,0,40,9,653,604,0,40,9,629,24,900,247,332,11,22,161,82,19,2
20,GORJ,"ȘCOALA GENERALĂ URECHEȘTI",214,DRĂGUŢEŞTI,78016,6,PART,PRCNCT,CL,CL_SV,"2024-06-11 17:55:50",828,787,0,32,9,604,563,0,32,9,577,27,937,333,336,5,23,153,42,13,5
20,GORJ,"ȘCOALA PRIMARĂ IAȘI-GORJ",212,DRĂGUŢEŞTI,78016,2,PART,PRCNCT,CL,CL_SV,"2024-06-11 17:33:08",876,827,0,39,10,641,592,0,39,10,603,38,900,259,462,2,20,60,49,8,2
20,GORJ,"ȘCOALA PRIMARĂ TÎLVEȘTI",213,DRĂGUŢEŞTI,78016,4,PART,PRCNCT,CL,CL_SV,"2024-06-11 17:45:32",545,520,0,19,6,395,370,0,19,6,386,9,600,205,181,0,18,103,75,3,6
