precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
18,GALAŢI,"ŞCOALA NR. 1 BARCEA",222,BARCEA,75515,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:15:06",1056,1050,0,4,2,531,525,0,4,2,510,21,1161,630,310,42,158
18,GALAŢI,"ŞCOALA NR. 2 BARCEA",219,BARCEA,75515,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:39:04",819,817,0,0,2,387,385,0,0,2,374,13,902,515,236,31,107
18,GALAŢI,"ŞCOALA NR. 2 BARCEA",220,BARCEA,75515,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:08:08",880,873,0,7,0,405,398,0,7,0,388,17,962,557,237,37,114
18,GALAŢI,"ŞCOALA NR. 3 BARCEA",221,BARCEA,75515,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:08:12",1011,1003,2,4,2,506,500,0,4,2,485,21,1105,599,267,51,167
18,GALAŢI,"ŞCOALA NR. 4 PODOLENI",223,BARCEA,75515,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:00:59",1323,1311,0,6,6,699,687,0,6,6,663,36,1447,748,315,66,282
