precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
7,BOTOŞANI,"GRADINITA CU 4 GRUPE IBANESTI",284,IBĂNEŞTI,37823,3,PART,PRCNCT,CL,CL_SV,"2024-06-11 20:02:30",805,762,0,1,42,501,458,0,1,42,488,13,901,399,139,329,20
7,BOTOŞANI,"GRADINITA CU 4 GRUPE IBANESTI",283,IBĂNEŞTI,37823,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:38:29",803,767,2,6,28,476,441,1,6,28,455,21,796,320,116,306,33
7,BOTOŞANI,"SCOALA ”MIHAIL SADOVEANU”, CORP B",286,IBĂNEŞTI,37823,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:27:52",702,686,0,5,11,394,378,0,5,11,375,18,804,411,112,250,13
7,BOTOŞANI,"SCOALA ”MIHAIL SADOVEANU”, CORP B",285,IBĂNEŞTI,37823,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:55:20",744,729,0,5,10,460,445,0,5,10,444,16,800,340,145,285,14
