precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DOBRESCU NICOLAE-DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","VASILACHE VITALE-UNIUNEA SALVAȚI ROMÂNIA-voturi","DRAGOTĂ MATEI-CLAUDIU-PARTIDUL NAȚIONAL LIBERAL-voturi","FRĂŢILĂ GHEORGHE-FORȚA DREPTEI-voturi"
20,GORJ,"CĂMINUL CULTURAL CIUPERCENI",190,CIUPERCENI,79656,2,PART,PRCNCT,P,P_SV,"2024-06-12 14:00:28",429,392,2,27,8,315,279,1,27,8,306,9,450,135,145,1,158,2
20,GORJ,"CĂMINUL CULTURAL PEŞTEANA-VULCAN",191,CIUPERCENI,79656,3,PART,PRCNCT,P,P_SV,"2024-06-12 14:05:19",283,238,0,36,9,208,163,0,36,9,202,6,300,92,76,1,115,10
20,GORJ,"CĂMINUL CULTURAL VÂRTOPU",193,CIUPERCENI,79656,4,PART,PRCNCT,P,P_SV,"2024-06-10 11:13:34",333,324,0,7,2,250,241,0,7,2,238,12,345,95,111,7,114,6
20,GORJ,"ŞCOALA PRIMARĂ STRÎMBA VULCAN",192,CIUPERCENI,79656,3,PART,PRCNCT,P,P_SV,"2024-06-12 14:14:40",316,299,1,8,8,205,189,0,8,8,200,5,300,95,111,4,81,4
