precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","POPA PETRU-CRISTIAN-voturi","DOBREAN VASILE-voturi","COTFAS VASILE-DORIN-IULIU-voturi"
21,HARGHITA,"LICEUL MIRON CRISTEA SUBCETATE",254,SUBCETATE,85877,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:29:27",1419,1387,1,5,26,800,769,0,5,26,750,50,1560,760,123,267,78,50,49,79,29,75
