precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","PARTIDUL DACISMULUI AUTONOM CONSERVATOR-voturi"
8,BRAŞOV,"CĂMINUL CULTURAL",423,ŞINCA,41854,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:43:37",574,571,0,2,1,370,367,0,2,1,347,23,600,230,90,14,74,157,6,6
8,BRAŞOV,"CĂMINUL CULTURAL",421,ŞINCA,41854,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:04:06",270,264,1,5,0,150,145,0,5,0,143,7,300,150,51,10,44,30,7,1
8,BRAŞOV,"CĂMINUL CULTURAL",420,ŞINCA,41854,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:14:31",239,234,0,5,0,136,131,0,5,0,133,3,300,164,28,14,56,19,3,13
8,BRAŞOV,"CĂMINUL CULTURAL",422,ŞINCA,41854,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:06:09",932,929,1,2,0,484,482,0,2,0,453,31,1000,516,33,86,237,78,14,5
8,BRAŞOV,PRIMĂRIE,419,ŞINCA,41854,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:03:53",725,717,1,7,0,434,427,0,7,0,418,16,800,366,240,34,89,14,36,5
8,BRAŞOV,"ȘCOALĂ GENERALĂ",424,ŞINCA,41854,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:26:01",190,184,0,6,0,128,122,0,6,0,119,9,218,90,58,4,21,33,3,0
