precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","FORȚA DREPTEI-voturi"
39,VASLUI,"CĂMINUL CULTURAL BÎRZEŞTI",475,"ŞTEFAN CEL MARE",166057,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:50:09",977,962,0,1,14,537,522,0,1,14,522,15,1076,539,470,9,26,17
39,VASLUI,"CĂMINUL CULTURAL, ŞTEFAN CEL MARE",474,"ŞTEFAN CEL MARE",166057,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:35:05",597,588,0,1,8,361,352,0,1,8,350,11,644,283,292,28,19,11
39,VASLUI,"ŞCOALA PRIMARA, BRĂHĂŞOAIA",476,"ŞTEFAN CEL MARE",166057,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:55:20",402,388,0,5,9,225,211,0,5,9,222,3,438,213,202,6,8,6
39,VASLUI,"ŞCOALA PRIMARA ”CONSTANTIN MANOILESCU” MARASENI",477,"ŞTEFAN CEL MARE",166057,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:58:23",793,781,0,5,7,450,438,0,5,7,442,8,865,415,375,9,50,8
