precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","FORȚA DREPTEI-voturi"
2,ARAD,"CĂMINUL CULTURAL BAIA",404,"VĂRĂDIA DE MUREŞ",12572,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:58:39",102,94,0,6,2,76,68,0,6,2,72,4,110,34,32,8,19,11,2
2,ARAD,"CĂMINUL CULTURAL LUPEȘTI",406,"VĂRĂDIA DE MUREŞ",12572,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:46:57",194,177,0,8,9,155,138,0,8,9,152,3,201,46,29,51,64,7,1
2,ARAD,"CĂMINUL CULTURAL NICOLAE BĂLCESCU",407,"VĂRĂDIA DE MUREŞ",12572,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:58:38",200,192,0,7,1,131,123,0,7,1,127,4,220,89,33,41,32,5,16
2,ARAD,"CĂMINUL CULTURAL STEJAR",408,"VĂRĂDIA DE MUREŞ",12572,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:50:58",112,102,0,7,3,87,77,0,7,3,83,4,120,33,14,10,39,16,4
2,ARAD,"PRIMĂRIA COMUNEI VĂRĂDIA DE MUREȘ",403,"VĂRĂDIA DE MUREŞ",12572,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:26:24",469,412,1,12,44,290,236,0,10,44,279,11,510,220,72,121,51,11,24
2,ARAD,"ŞCOALA PRIMARĂ JULIȚA",405,"VĂRĂDIA DE MUREŞ",12572,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:52:06",303,257,0,37,9,208,163,0,37,8,207,1,300,92,64,33,97,6,7
