precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NISTOR PETRU-PARTIDUL SOCIAL DEMOCRAT-voturi","ILIŞESCU NICOLAE-PARTIDUL NAȚIONAL LIBERAL-voturi"
35,SUCEAVA,"PRIMARIA MALINI",381,MĂLINI,149316,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:28:11",1289,1275,0,10,4,844,831,0,10,3,821,23,1480,636,595,226
35,SUCEAVA,"SCOALA GIMNAZIALA PIRAIE",383,MĂLINI,149316,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:04:56",1606,1591,0,8,7,995,980,0,8,7,968,27,1700,705,671,297
35,SUCEAVA,"SCOALA GIMNAZIALA POIANA MARULUI",384,MĂLINI,149316,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:54:21",1042,1028,0,9,5,656,642,0,9,5,629,27,1100,444,530,99
35,SUCEAVA,"SCOALA GIMNAZIALA SUHA",382,MĂLINI,149316,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:56:14",1529,1500,1,6,22,957,929,0,6,22,937,20,1700,743,715,222
35,SUCEAVA,"SCOALA GIMNAZIALA VALENI-STANISOARA",385,MĂLINI,149316,2,PART,PRCNCT,P,P_SV,"2024-06-10 05:52:27",648,635,0,2,11,429,416,0,2,11,412,17,700,271,365,47
