precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BĂRĂGAN LIVIU-PARTIDUL SOCIAL DEMOCRAT-voturi"
10,BUZĂU,"SCOALA GIMNAZIALA NR 1 VILCELELE",402,VÂLCELELE,50399,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:11:55",1147,1073,0,9,65,732,658,0,9,65,726,6,1174,442,726
