precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
18,GALAŢI,"CASA PRAZNICALĂ PAROHIA CĂRĂPCEȘTI",270,COROD,75953,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:38:00",656,652,0,3,1,334,330,0,3,1,321,13,800,466,58,16,247
18,GALAŢI,"DIPENSAR BLÂNZI",268,COROD,75953,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:38:34",964,953,1,9,1,418,408,0,9,1,402,16,1200,782,116,14,272
18,GALAŢI,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 1 COROD",266,COROD,75953,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:08:21",1207,1184,0,11,12,625,602,0,11,12,604,21,1200,575,134,40,430
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1 COROD",265,COROD,75953,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:49:53",1257,1234,1,11,11,646,623,1,11,11,612,32,1200,554,162,41,409
18,GALAŢI,"ŞCOALA NR.3 COROD",267,COROD,75953,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:03:37",1445,1417,0,12,16,694,666,0,12,16,633,36,1600,931,108,40,485
18,GALAŢI,"ŞCOALA PRIMARĂ NR. 1 BRĂTULEŞTI",269,COROD,75953,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:50:01",486,478,0,5,3,245,237,0,5,3,233,12,537,292,50,12,171
