precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PAVELEA IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","CIRA LEONTIN-PARTIDUL NAȚIONAL LIBERAL-voturi"
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ „GEORGE COŞBUC”",127,COŞBUC,33177,2,PART,PRCNCT,P,P_SV,"2024-06-10 16:00:58",1613,1578,1,4,30,931,897,0,4,30,916,15,1732,801,588,328
