precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SIMINEŢ GHEORGHE-IONEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALEXĂNDRESCU ION-VICTOR-PARTIDUL NAȚIONAL LIBERAL-voturi","LIRCA MARIUS-IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","TINCA LIVIU-IOAN-PARTIDUL MIȘCAREA POPULARĂ-voturi","LIRCA IOANA-voturi"
28,MUREŞ,"ȘCOALA GIMNAZIALĂ RĂSTOLIȚA",486,RĂSTOLIŢA,118931,1,PART,PRCNCT,P,P_SV,"2024-06-10 14:36:30",1480,1449,3,6,22,923,894,1,6,22,897,26,1590,667,37,194,304,151,211
