precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
16,DÂMBOVIŢA,"AFTER SCHOOL BĂRBULEŢU",140,BĂRBULEŢU,66223,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:01:53",1270,1270,0,0,0,698,698,0,0,0,649,49,1399,701,132,66,451
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII GURA BĂRBULEȚULUI",141,BĂRBULEŢU,66223,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:51:13",469,467,0,2,0,248,246,0,2,0,238,10,510,262,20,28,190
