precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MALETICI ZLATOMIR-UNIUNEA SALVAȚI ROMÂNIA-voturi","BORDEA IOSIF-GABRIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","MARCU ALEXANDRA - MARIA-PARTIDUL NAȚIONAL LIBERAL-voturi","WEINFURTER HERBERT-FORȚA DREPTEI-voturi"
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",185,"BREBU NOU",51662,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:38:17",518,333,7,176,2,341,163,0,176,2,339,2,554,213,36,191,61,51
