precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
19,GIURGIU,"ŞCOALA GIMNAZIALA PROF. DINU NICOLAE VLASIN",208,SCHITU,104975,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:52:32",406,335,0,43,28,296,225,0,43,28,289,7,365,69,231,58
19,GIURGIU,"ŞCOALA PRIMARA FLORIN NICULESCU BILA",206,SCHITU,104975,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:42:30",335,288,0,33,14,230,183,0,33,14,229,1,317,87,203,26
19,GIURGIU,"ŞCOALA PRIMARA , NR.1 CAMINEASCA",207,SCHITU,104975,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:23:09",482,375,0,52,55,332,225,0,52,55,323,9,411,79,295,28
19,GIURGIU,"ŞCOALA SCHITU",205,SCHITU,104975,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:50:43",181,157,0,14,10,136,112,0,14,10,134,2,176,40,117,17
