precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
35,SUCEAVA,"CAMINUL CULTURAL BOSANCI",232,BOSANCI,147134,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:32:01",1178,1172,1,4,1,503,497,1,4,1,491,12,1300,797,288,118,65,20
35,SUCEAVA,"CĂMINUL CULTURAL BOSANCI",233,BOSANCI,147134,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:34:37",1384,1376,4,3,1,608,604,0,3,1,575,33,1500,892,299,160,101,15
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BOSANCI",234,BOSANCI,147134,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:32:38",1269,1263,0,4,2,538,532,0,4,2,521,17,1400,862,239,143,111,28
35,SUCEAVA,"ŞCOALA PRIMARĂ BOSANCI",235,BOSANCI,147134,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:39:02",1794,1784,1,3,6,746,737,0,3,6,713,33,1981,1235,353,213,105,42
35,SUCEAVA,"ŞCOALA PRIMARĂ CUMPĂRĂTURA",236,BOSANCI,147134,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:05:24",358,355,0,3,0,165,162,0,3,0,156,9,400,235,58,46,11,41
