precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
4,BACĂU,"SCOALA GIMNAZIALA NR. 3",221,"ORAŞ SLĂNIC-MOLDOVA",20910,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:46:12",1113,1084,0,6,23,652,623,0,6,23,636,16,1196,544,168,285,157,26
4,BACĂU,"SCOALA NR. 1 SLĂNIC",220,"ORAŞ SLĂNIC-MOLDOVA",20910,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:52:21",1547,1519,0,11,17,750,722,0,11,17,736,14,1695,945,207,260,173,96
4,BACĂU,"SCOALA NR. 2 CIRESOAIA",222,"ORAŞ SLĂNIC-MOLDOVA",20910,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:03:06",1473,1449,0,6,18,828,804,0,6,18,802,26,1600,772,211,287,247,57
