precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
21,HARGHITA,"CĂMINUL CULTURAL",98,BILBOR,83936,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:09:17",1144,1128,0,1,15,723,707,0,1,15,711,12,1200,477,149,527,35
21,HARGHITA,"CĂMINUL CULTURAL",97,BILBOR,83936,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:53:10",1062,1037,1,2,22,650,626,0,2,22,631,19,1180,530,169,446,16
