precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DUMITRAŞCU GEORGICĂ-PARTIDUL NAȚIONAL LIBERAL-voturi","MANU VERGILIUS-LUIS-PARTIDUL SOCIAL DEMOCRAT-voturi","BOSTAN DAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"PRIMĂRIA RACOVIŢENI",326,RACOVIŢENI,48922,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:29:22",988,983,1,4,0,599,595,0,4,0,578,15,1075,482,74,462,42
