precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
5,BIHOR,"CAMIN CULTURAL",571,SÂRBI,31128,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:52:05",720,603,0,95,22,546,429,0,95,22,534,9,663,113,323,10,201
5,BIHOR,"CAMIN CULTURAL",569,SÂRBI,31128,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:33:20",991,809,1,150,31,772,591,0,150,31,759,13,891,117,378,13,368
5,BIHOR,"SCOALA GENERALA",573,SÂRBI,31128,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:45:37",367,270,1,88,8,279,182,1,88,8,253,13,284,18,104,11,138
5,BIHOR,"SCOALA GENERALA",570,SÂRBI,31128,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:01:08",104,77,0,25,2,75,48,0,25,2,73,2,88,13,31,4,38
5,BIHOR,"SPAȚIU PENTRU ALEGERI",574,SÂRBI,31128,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:33:40",61,49,0,11,1,48,36,0,11,1,47,1,55,7,14,3,30
5,BIHOR,"SPAȚIU PENTRU ALEGERI GENERALE",572,SÂRBI,31128,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:43:49",131,111,0,14,6,94,74,0,14,6,92,2,109,15,64,0,28
