precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BÎRLĂDEANU TUDOR-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PRIHOR ANDREEA-UNIUNEA SALVAȚI ROMÂNIA-voturi","TANASĂ DUMITRU-PARTIDUL SOCIAL DEMOCRAT-voturi","CIOBĂNIŢĂ CONSTANTIN-PARTIDUL NAȚIONAL LIBERAL-voturi","MUNTEANU ANA-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PĂSTRĂVANU GAVRIL-GABRIEL-PARTIDUL MIȘCAREA POPULARĂ-voturi"
24,IAŞI,"SCOALA BELCEŞTI",344,BELCEŞTI,95872,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:35:26",989,977,4,8,0,434,429,0,5,0,417,17,1100,666,21,38,273,49,19,17
24,IAŞI,"SCOALA BELCEŞTI",345,BELCEŞTI,95872,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:02:17",1276,1274,1,1,0,525,524,0,1,0,504,21,1400,875,19,45,362,55,6,17
24,IAŞI,"ŞCOALA LITENI",347,BELCEŞTI,95872,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:12:48",1103,1095,0,8,0,482,474,0,8,0,443,39,1200,718,7,10,344,76,3,3
24,IAŞI,"ŞCOALA MUNTENI",348,BELCEŞTI,95872,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:07:31",784,782,0,2,0,338,336,0,2,0,318,20,900,562,10,9,183,105,9,2
24,IAŞI,"ȘCOALA PRIMARĂ TANSA",350,BELCEŞTI,95872,1,PROV,PRCNCT,P,P_SV,"2024-06-10 07:07:16",787,778,2,7,0,356,349,0,7,0,327,29,900,544,23,20,218,55,6,5
24,IAŞI,"SCOALA RUSI",346,BELCEŞTI,95872,1,PROV,PRCNCT,P,P_SV,"2024-06-10 06:53:49",1277,1266,0,11,0,582,571,0,11,0,540,28,1400,832,20,54,237,220,5,4
24,IAŞI,"ŞCOALA SATU – NOU",349,BELCEŞTI,95872,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:14:48",1579,1572,0,7,0,638,631,0,7,0,612,26,1700,1062,15,85,373,112,19,8
24,IAŞI,"SCOALA ULMI",351,BELCEŞTI,95872,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:19:09",493,490,0,3,0,306,303,0,3,0,288,18,520,214,6,3,237,42,0,0
