precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","TRUFAN MARINEL-voturi"
35,SUCEAVA,"CĂMINUL CULTURAL PALTINU",525,"VATRA MOLDOVIŢEI",150980,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:38:13",684,678,1,2,3,366,361,0,2,3,350,16,800,434,153,50,25,122,0
35,SUCEAVA,"CĂMINUL CULTURAL VATRA MOLDOVIȚEI",522,"VATRA MOLDOVIŢEI",150980,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:45:17",1181,1158,0,9,14,695,672,0,9,14,666,29,1300,605,468,71,101,20,6
35,SUCEAVA,"CENTRU DE ZI PENTRU COPII",523,"VATRA MOLDOVIŢEI",150980,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:01:06",626,606,3,0,17,382,365,0,0,17,367,15,700,318,251,47,54,15,0
35,SUCEAVA,"SALA POLIVALENTĂ CIUMÂRNA",524,"VATRA MOLDOVIŢEI",150980,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:41:26",387,384,0,3,0,202,199,0,3,0,193,9,400,198,148,14,14,17,0
35,SUCEAVA,"ŞCOALA PRIMARĂ SPĂRTURI",526,"VATRA MOLDOVIŢEI",150980,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:35:39",718,709,0,2,7,456,447,0,2,7,426,30,728,272,259,67,18,82,0
