precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TACHE CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","MĂRCUŢ AUREL-PARTIDUL NAȚIONAL LIBERAL-voturi"
17,DOLJ,"CĂMINUL CULTURAL",358,GHIDICI,74907,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:34:45",1849,1728,1,8,112,884,763,1,8,112,854,30,2036,1152,802,52
