precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
11,CARAŞ-SEVERIN,"SALA DE SPORT",353,VERMEŞ,54537,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:30:19",801,742,0,31,28,615,556,0,31,28,600,15,816,201,268,332
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ ERSIG",354,VERMEŞ,54537,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:37:50",268,251,0,10,7,174,157,0,10,7,168,6,275,101,90,78
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ IZGAR",355,VERMEŞ,54537,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:06:01",240,218,0,12,10,184,162,0,12,10,178,6,240,56,87,91
