precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
27,MEHEDINŢI,"CĂMINUL CULTURAL PĂDINA MARE",225,PĂDINA,112806,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:01:34",268,183,0,76,9,212,127,0,76,9,208,2,222,11,39,103,61,5
27,MEHEDINŢI,"CĂMINUL CULTURAL SLAŞOMA",228,PĂDINA,112806,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:53:29",446,313,0,85,48,368,235,0,85,48,360,8,411,43,168,22,150,20
27,MEHEDINŢI,"ŞCOALA GENERALĂ IABLANIŢA",226,PĂDINA,112806,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:33:10",173,114,0,47,12,173,114,0,47,12,171,2,187,14,60,34,73,4
27,MEHEDINŢI,"ŞCOALA GENERALĂ PĂDINA MICĂ",227,PĂDINA,112806,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:23:16",207,158,0,35,14,156,107,0,35,14,148,3,189,33,67,35,45,1
