precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"KARDA RÓBERT-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
21,HARGHITA,"PRIMĂRIA SÎNDOMINIC",238,SÂNDOMINIC,85760,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:42:04",1481,1468,2,0,11,765,754,0,0,11,746,19,1600,835,746
21,HARGHITA,"PRIMĂRIA SÎNDOMINIC",239,SÂNDOMINIC,85760,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:58:36",1476,1451,1,2,22,791,767,0,2,22,767,24,1600,809,767
21,HARGHITA,"ŞCOALA GIMNAZIALĂ MARTON ARON SÎNDOMINIC",240,SÂNDOMINIC,85760,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:35:25",1062,1055,2,1,4,551,545,1,1,4,537,14,1200,649,537
21,HARGHITA,"ȘCOALA GIMNAZIALĂ MARTON ARON SÎNDOMINIC",241,SÂNDOMINIC,85760,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:46:38",1062,1045,4,0,13,560,546,1,0,13,538,22,1190,630,538
