precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
2,ARAD,"CĂMIN CULTURAL",303,IGNEŞTI,11307,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:42:01",187,170,0,15,2,154,137,0,15,2,148,6,188,34,56,71,21
2,ARAD,"CĂMINUL CULTURAL IGNEŞTI",300,IGNEŞTI,11307,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:24:57",218,205,0,5,8,169,156,0,5,8,162,7,228,59,90,39,33
2,ARAD,"CĂMINUL CULTURAL NĂDĂLBEȘTI",302,IGNEŞTI,11307,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:59:29",114,104,0,8,2,72,62,0,8,2,70,2,116,44,25,42,3
2,ARAD,"CLĂDIREA FOSTEI ȘCOLI PRIMARE MINEAD",301,IGNEŞTI,11307,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:01:44",76,64,0,9,3,65,53,0,9,3,65,0,88,23,52,11,2
