precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
28,MUREŞ,"CĂMINUL CULTURAL SÎNTIOANA",565,VIIŞOARA,120218,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:48:48",457,455,0,2,0,263,261,0,2,0,245,18,482,219,110,20,39,76
28,MUREŞ,"PRIMĂRIA VIIŞOARA",563,VIIŞOARA,120218,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:24:59",659,652,0,2,5,393,386,0,2,5,371,22,702,309,238,24,20,89
28,MUREŞ,"ȘCOALA GIMNAZIALA ORMENIŞ",564,VIIŞOARA,120218,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:07:47",382,377,0,5,0,215,210,0,5,0,204,11,420,205,86,18,87,13
