precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"COJOCARU GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","COSTENCOV NUFĂR-VASILE-PARTIDUL SOCIAL DEMOCRAT-voturi","CORMAN ADRIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BOLAT REMZI-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
14,CONSTANŢA,"CĂMIN CULTURAL SIMINOC",308,"ORAŞ MURFATLAR",62360,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:59:35",1058,1046,0,7,5,639,627,0,7,5,627,12,1157,518,461,69,67,30
14,CONSTANŢA,"CASA DE CULTURĂ",306,"ORAŞ MURFATLAR",62360,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:05:23",1429,1420,0,6,3,807,798,0,6,3,783,15,1565,767,601,112,39,31
14,CONSTANŢA,"LICEUL TEORETIC MURFATLAR",302,"ORAŞ MURFATLAR",62360,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:36:47",1230,1222,1,6,1,563,556,0,6,1,546,17,1355,792,440,59,26,21
14,CONSTANŢA,"LICEUL TEORETIC MURFATLAR",303,"ORAŞ MURFATLAR",62360,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:20:03",1130,1126,0,2,2,616,612,0,2,2,601,15,1245,629,484,71,30,16
14,CONSTANŢA,"SALA DE SPORT",304,"ORAŞ MURFATLAR",62360,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:24:50",1141,1123,2,9,7,591,579,0,6,6,567,12,1245,666,440,79,30,18
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.2 MURFATLAR",305,"ORAŞ MURFATLAR",62360,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:43:31",1713,1685,0,19,9,915,887,0,19,9,887,28,1854,939,698,104,39,46
14,CONSTANŢA,"S.C.U.G S.A. MURFATLAR",307,"ORAŞ MURFATLAR",62360,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:36:16",1003,989,1,6,7,599,586,0,6,7,590,9,1098,499,434,80,69,7
