precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
4,BACĂU,"CENTRUL EDUCAŢIONAL ÎNV.DUMITRU NEDIŢĂ TAMAŞI",600,TAMAŞI,25692,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:48:36",723,707,0,13,3,382,366,0,13,3,353,29,800,418,89,11,227,26
4,BACĂU,"ŞCOALA CU CLASELE I-IV SATUL FURNICARI",603,TAMAŞI,25692,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:02:42",580,570,1,8,1,291,281,1,8,1,277,14,620,329,69,5,184,19
4,BACĂU,"ŞCOALA CU CLASELE I-VIII SATUL CHETRIŞ",602,TAMAŞI,25692,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:23:06",767,731,0,31,5,430,394,0,31,5,409,21,800,370,125,7,255,22
4,BACĂU,"ȘCOALA GIMNAZIALĂ NR. 1 TAMAȘI",601,TAMAŞI,25692,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:42:31",585,567,0,13,5,307,289,0,13,5,298,9,600,293,66,4,207,21
