precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
3,ARGEŞ,"CĂMINUL CULTURAL BRADU",244,BRADU,13276,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:40:43",1192,1183,1,7,1,737,729,0,7,1,713,24,1288,551,484,78,62,89
3,ARGEŞ,"CLĂDIRE ADMINISTRATIVĂ C18",249,BRADU,13276,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 14:02:16",611,598,3,9,1,396,386,0,9,1,388,8,720,324,298,32,32,26
3,ARGEŞ,"GRĂDINIȚA AFTER SCHOOL - GEAMĂNA",247,BRADU,13276,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:45:57",1634,1610,9,12,3,852,836,1,12,3,843,9,1760,908,502,109,85,147
3,ARGEŞ,"GRĂDINIȚA SCHOOL GEAMĂNA",248,BRADU,13276,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:53:04",1723,1708,2,13,0,936,921,2,13,0,910,26,1880,944,627,104,85,94
3,ARGEŞ,"GRĂDINIȚA ” SCUFIȚA ROȘIE ”",246,BRADU,13276,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:46:51",1871,1851,2,12,6,1117,1099,0,12,6,1085,32,2040,923,771,47,145,122
3,ARGEŞ,"ȘCOALA PRIMARĂ ” MIHAI EMINESCU”",245,BRADU,13276,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:08:31",864,852,0,12,0,541,529,0,12,0,521,20,872,331,387,25,39,70
