precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TRAINEA AUREL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","DUMBRAVĂ GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","BREAZU VIOREL-PARTIDUL NAȚIONAL LIBERAL-voturi"
40,VÂLCEA,"CĂMINUL CULTURAL BÂRLOGU",378,STOENEŞTI,173230,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:54:12",305,270,0,35,0,233,198,0,35,0,226,7,300,67,7,165,54
40,VÂLCEA,"CĂMINUL CULTURAL DOBRICENI",379,STOENEŞTI,173230,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:50:58",989,984,0,5,0,614,609,0,5,0,606,8,1080,466,18,568,20
40,VÂLCEA,"CĂMINUL CULTURAL PISCU MARE",380,STOENEŞTI,173230,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:36:40",516,491,0,25,0,328,303,0,25,0,318,10,540,212,14,291,13
40,VÂLCEA,"CĂMINUL CULTURAL STOENESTI",377,STOENEŞTI,173230,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:52:50",881,850,1,30,0,602,572,0,30,0,593,9,940,338,11,550,32
40,VÂLCEA,"CĂMINUL CULTURAL ZMEURĂTU",381,STOENEŞTI,173230,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:25:39",150,136,0,14,0,105,91,0,14,0,97,8,150,45,4,90,3
