precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"STROE ANDREI-BRUNO-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MĂIŢĂ ION-PARTIDUL NAȚIONAL LIBERAL-voturi","MORARU IONUŢ-VALENTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","DEDU HERMINA-CRISTINA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
23,IALOMIŢA,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”PRICHINDEL ”",71,"ORAŞ AMARA",92836,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:06:12",1042,1041,0,0,1,524,523,0,0,1,502,22,1196,672,120,156,165,61
23,IALOMIŢA,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”PRICHINDEL”",70,"ORAŞ AMARA",92836,2,PART,PRCNCT,P,P_SV,"2024-06-10 13:57:47",1293,1285,2,5,1,680,674,0,5,1,665,13,1400,701,172,242,197,54
23,IALOMIŢA,"ȘCOALA GIMNAZIALĂ ”GEORGE VÂLSAN”",72,"ORAŞ AMARA",92836,1,PART,PRCNCT,P,P_SV,"2024-06-10 10:51:45",1373,1363,0,5,5,697,687,0,5,5,678,19,1500,803,171,209,231,67
23,IALOMIŢA,"ȘCOALA GIMNAZIALĂ ”GEORGE VÂLSAN”",73,"ORAŞ AMARA",92836,2,PART,PRCNCT,P,P_SV,"2024-06-13 13:12:17",1414,1406,0,4,4,712,704,0,4,4,686,25,1554,843,129,242,267,48
23,IALOMIŢA,"ȘCOALA GIMNAZIALĂ ”GEORGE VÂLSAN”- CORP C1",74,"ORAŞ AMARA",92836,2,PART,PRCNCT,P,P_SV,"2024-06-13 13:10:01",1456,1450,0,5,1,727,721,0,5,1,707,20,1609,882,159,250,240,58
