precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
4,BACĂU,"PRIMĂRIA BÎRSĂNEŞTI",255,BÂRSĂNEŞTI,21454,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:41:14",1395,1395,0,0,0,636,636,0,0,0,594,42,1500,864,231,313,50
4,BACĂU,"ŞCOALA GIMNAZIALĂ ALBELE",256,BÂRSĂNEŞTI,21454,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:53:19",538,535,3,0,0,219,216,3,0,0,205,14,600,381,84,101,20
4,BACĂU,"ŞCOALA GIMNAZIALĂ BRĂTEŞTI",257,BÂRSĂNEŞTI,21454,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:22:46",836,833,0,3,0,415,412,0,3,0,370,43,900,485,153,177,40
4,BACĂU,"ŞCOALA GIMNAZIALĂ CARACLĂU",258,BÂRSĂNEŞTI,21454,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:15:53",872,866,0,6,0,429,423,0,6,0,396,33,900,471,67,182,147
