precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","FORȚA DREPTEI-voturi"
26,MARAMUREŞ,"CĂMIN CULTURAL",318,FĂRCAŞA,108106,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:21:05",463,427,5,23,8,325,291,3,23,8,316,7,500,177,2,205,21,82,3,2,1,0
26,MARAMUREŞ,"CĂMIN CULTURAL",317,FĂRCAŞA,108106,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:49:43",628,592,0,20,16,322,286,0,20,16,311,11,600,278,38,174,28,53,1,9,1,7
26,MARAMUREŞ,"CĂMIN CULTURAL",319,FĂRCAŞA,108106,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:37:04",932,876,0,41,15,522,466,0,41,15,494,28,1000,478,18,186,21,105,59,4,76,25
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ ”LUCIAN BLAGA” CORP C",316,FĂRCAŞA,108106,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:56:06",1506,1441,4,36,25,1013,948,4,36,25,982,31,1600,587,90,437,46,330,15,13,8,43
