precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi"
28,MUREŞ,"CĂMIN CULTURAL AGRIŞTEU",268,BĂLĂUŞERI,115637,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:24:52",627,614,1,3,9,302,289,1,3,9,269,33,690,388,225,42,2
28,MUREŞ,"CĂMIN CULTURAL DUMITRENI",270,BĂLĂUŞERI,115637,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:43:40",360,336,0,9,15,181,157,0,9,15,161,5,400,234,149,3,9
28,MUREŞ,"CĂMIN CULTURAL FILITELNIC",271,BĂLĂUŞERI,115637,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:05:26",175,168,0,6,1,98,91,0,6,1,92,6,198,100,41,49,2
28,MUREŞ,"SCOALĂ GIMNAZIALĂ SAMUEL JOZSEF CHENDU",269,BĂLĂUŞERI,115637,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:06:36",1223,1153,3,9,58,691,622,2,9,58,626,38,1260,538,576,15,35
28,MUREŞ,"SCOALĂ GIMNAZIALĂ SENEREUŞ",272,BĂLĂUŞERI,115637,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:21:42",541,518,3,7,13,315,295,0,7,13,294,21,571,256,34,256,4
28,MUREŞ,"ŞCOALA GIMNAZIALĂ TOROK JANOS BĂLĂUŞERI",267,BĂLĂUŞERI,115637,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:21:57",915,886,0,2,27,407,378,0,2,27,377,30,1020,613,345,18,14
