precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SANDI ŞTEFAN-FLORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","IONESCU ION-PARTIDUL SOCIAL DEMOCRAT-voturi"
17,DOLJ,"GRĂDINIȚA CU PROGRAM NORMAL PLEŞOI",445,PLEŞOI,74931,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:25:13",1089,920,2,134,33,863,696,0,134,33,838,25,1027,164,333,505
