precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
41,VRANCEA,"CAMINUL CULTURAL BUDESTI",149,COTEŞTI,175885,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 13:16:39",1476,1443,1,5,27,830,797,1,5,27,775,55,1621,785,259,85,131,300
41,VRANCEA,"GRADINITA GOLESTII DE SUS",150,COTEŞTI,175885,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 18:28:31",362,347,1,7,7,229,215,0,7,7,223,6,389,160,86,38,21,78
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „VICTOR SLĂVESCU” COTEȘTI",147,COTEŞTI,175885,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:33:04",1134,1111,1,12,10,637,614,1,12,10,603,34,1226,589,183,98,55,267
41,VRANCEA,"SCOALA PRIMARA COTESTI",148,COTEŞTI,175885,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:42:37",466,453,0,8,5,268,255,0,8,5,259,9,497,229,72,18,25,144
41,VRANCEA,"SCOALA VALEA COTESTI",151,COTEŞTI,175885,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 09:10:45",638,620,1,10,7,389,372,0,10,7,363,22,682,297,146,24,47,146
