precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NICOLA MARIN-PARTIDUL NAȚIONAL LIBERAL-voturi","PETRUŞEL RADU-PARTIDUL SOCIAL DEMOCRAT-voturi"
1,ALBA,"CĂMIN CULTURAL MĂTIȘEȘTI",274,HOREA,4767,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:39:06",348,337,0,3,8,239,228,0,3,8,236,3,360,121,161,75
1,ALBA,"ȘCOALA GIMNAZIALĂ HOREA",271,HOREA,4767,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:35:19",593,586,0,1,6,389,382,0,1,6,384,5,636,247,261,123
1,ALBA,"ȘCOALA PRIMARĂ GIURGIUȚ",273,HOREA,4767,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:51:51",111,107,0,4,0,75,71,0,4,0,73,2,120,45,46,27
1,ALBA,"ȘCOALA PRIMARĂ PĂTRUȘEȘTI",275,HOREA,4767,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:45:44",117,112,0,0,5,94,89,0,0,5,92,2,134,40,38,54
1,ALBA,"ȘCOALA PRIMARĂ PRELUCA",276,HOREA,4767,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:49:02",68,59,0,8,1,47,38,0,8,1,46,1,73,26,31,15
1,ALBA,"ȘCOALA PRIMARĂ TRIFEȘTI",272,HOREA,4767,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:16:22",377,370,0,0,7,259,252,0,0,7,256,3,405,146,149,107
