precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I-IV IAZU",184,COJASCA,66697,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:26:22",1111,1092,0,9,10,935,916,0,9,10,900,35,1220,285,24,862,14
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I-IV IAZU",185,COJASCA,66697,4,PART,PRCNCT,CL,CL_SV,"2024-06-13 11:04:14",1058,1048,0,7,3,889,879,0,7,3,836,45,1160,271,25,786,25
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ COJASCA",180,COJASCA,66697,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:44:26",973,925,1,20,27,675,629,0,20,26,627,48,1040,365,234,330,63
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ COJASCA",181,COJASCA,66697,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:52:06",785,760,0,18,7,599,574,0,18,7,566,33,830,231,88,460,18
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ FÎNTÎNELE",183,COJASCA,66697,3,PART,PRCNCT,CL,CL_SV,"2024-06-13 10:54:37",994,986,0,6,2,395,387,0,6,2,368,20,1086,691,314,46,8
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ FÎNTÎNELE",182,COJASCA,66697,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:17:34",1100,1085,1,14,0,530,516,0,14,0,507,23,1200,670,477,22,8
