precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARDĂU GAVRIL-PARTIDUL SOCIAL DEMOCRAT-voturi","PAHOMI NICULAI-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GRIGORAŞ ADRIAN-VASILE-PARTIDUL NAȚIONAL LIBERAL-voturi","SANDU IOAN-BOGDAN-PARTIDUL MIȘCAREA POPULARĂ-voturi"
35,SUCEAVA,"CĂMIN CULTURAL COȘNA",271,COŞNA,151497,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:19:33",1230,1196,1,6,27,907,873,1,6,27,885,22,1348,441,669,25,168,23
