precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
23,IALOMIŢA,"ȘCOALA GENERALĂ ARMĂȘEȘTI",97,ARMĂŞEŞTI,100870,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:20:19",592,580,0,12,0,319,307,0,12,0,313,6,640,321,41,8,236,28
23,IALOMIŢA,"ŞCOALA GENERALĂ MALU ROȘU",98,ARMĂŞEŞTI,100870,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:17:26",1092,1069,0,23,0,589,566,0,23,0,562,27,1173,584,31,10,413,108
