precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
24,IAŞI,"SCOALA BELCEŞTI",344,BELCEŞTI,95872,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:35:26",989,977,4,8,0,434,429,0,5,0,413,21,1100,666,34,51,250,46,13,19
24,IAŞI,"SCOALA BELCEŞTI",345,BELCEŞTI,95872,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:02:18",1276,1274,1,1,0,525,524,0,1,0,503,22,1400,875,33,43,337,61,8,21
24,IAŞI,"ŞCOALA LITENI",347,BELCEŞTI,95872,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:12:48",1103,1095,0,8,0,482,474,0,8,0,452,30,1200,718,35,14,315,77,6,5
24,IAŞI,"ŞCOALA MUNTENI",348,BELCEŞTI,95872,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:07:31",784,782,0,2,0,338,336,0,2,0,314,24,900,562,14,15,171,108,4,2
24,IAŞI,"ȘCOALA PRIMARĂ TANSA",350,BELCEŞTI,95872,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 07:07:16",787,778,2,7,0,356,349,0,7,0,326,23,900,544,33,22,208,60,1,2
24,IAŞI,"SCOALA RUSI",346,BELCEŞTI,95872,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:53:52",1277,1266,0,11,0,582,571,0,11,0,546,25,1400,829,29,48,231,224,8,6
24,IAŞI,"ŞCOALA SATU – NOU",349,BELCEŞTI,95872,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:14:48",1579,1572,0,7,0,638,631,0,7,0,606,32,1700,1062,32,73,359,122,11,9
24,IAŞI,"SCOALA ULMI",351,BELCEŞTI,95872,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:19:09",493,490,0,3,0,306,303,0,3,0,291,15,520,214,7,4,229,51,0,0
