precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
41,VRANCEA,"GRĂDINIȚA CU PROGRAM NORMAL NR.1 NĂRUJA",225,NĂRUJA,176891,5,PART,PRCNCT,CL,CL_SV,"2024-06-11 14:12:47",971,935,0,6,30,620,584,0,6,30,603,15,1062,444,5,516,82
41,VRANCEA,"ŞCOALA CU CLASELE I-IV",226,NĂRUJA,176891,3,PART,PRCNCT,CL,CL_SV,"2024-06-11 08:51:39",543,536,2,1,4,312,307,0,1,4,300,12,592,280,7,250,43
