precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALBERT TIBOR-FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-voturi","BUTYKA ZSOLT-voturi"
21,HARGHITA,"SEDIUL NOU AL PRIMĂRIEI",68,"ORAŞ BĂILE TUŞNAD",83428,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:53:04",1366,1326,11,8,21,871,834,8,8,21,854,15,1450,565,266,588
