precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","FORȚA DREPTEI-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi"
37,TIMIŞ,"CĂMINUL CULTURAL CRALOVĂŢ",588,"TOPOLOVĂŢU MARE",158966,1,PART,PRCNCT,CL,CL_SV,"2024-06-09 23:52:04",98,88,0,10,0,49,39,0,10,0,49,0,99,50,7,1,16,4,1,11,9
37,TIMIŞ,"CĂMINUL CULTURAL ŞUŞTRA",591,"TOPOLOVĂŢU MARE",158966,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:16:47",346,338,2,4,2,170,164,0,4,2,156,14,392,222,24,18,45,20,7,37,5
37,TIMIŞ,"CLADIREA COMUNEI TOPOLOVATU MARE (SEDIUL FOSTULUI CAP ICTAR - BUDINŢI)",589,"TOPOLOVĂŢU MARE",158966,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:31:52",349,340,0,7,2,214,205,0,7,2,200,14,400,186,18,6,52,51,9,56,8
37,TIMIŞ,"PRIMĂRIA TOPOLOVĂŢU MARE",587,"TOPOLOVĂŢU MARE",158966,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 09:03:50",923,897,13,7,6,521,508,0,7,6,507,14,1000,479,34,44,182,80,23,111,33
37,TIMIŞ,"SCOALA PRIMARĂ IOSIFALĂU",590,"TOPOLOVĂŢU MARE",158966,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:26:22",446,433,4,8,1,267,258,0,8,1,257,10,500,233,13,3,46,130,8,54,3
