precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MIRCICĂ GIGI-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CINPOIAŞU CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","TUFĂ ANICA-PARTIDUL NAȚIONAL LIBERAL-voturi","VRÎNCEANU MARIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","MARIN MIHAELA-PARTIDUL S.O.S. ROMÂNIA-voturi"
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL",446,GÂRLICIU,61808,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:11:54",1236,1196,0,25,15,827,787,0,25,15,793,34,1318,491,18,196,520,56,3
