precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","ALIANȚA POPORULUI SUVERAN-voturi"
26,MARAMUREŞ,"ŞCOALA GENERALĂ",313,DUMBRĂVIŢA,108035,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:25:45",523,512,0,5,6,286,275,0,5,6,280,6,600,314,18,168,28,51,4,11
26,MARAMUREŞ,"ŞCOALA GENERALĂ",311,DUMBRĂVIŢA,108035,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:22:43",558,537,0,6,15,394,373,0,6,15,378,16,600,206,11,193,9,57,107,1
26,MARAMUREŞ,"ŞCOALA GENERALĂ",314,DUMBRĂVIŢA,108035,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:30:52",485,484,0,1,0,282,281,0,1,0,273,9,600,318,11,194,4,40,24,0
26,MARAMUREŞ,"ŞCOALA GENERALĂ",315,DUMBRĂVIŢA,108035,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 00:49:34",434,426,3,3,2,256,251,0,3,2,250,6,470,214,14,93,14,121,1,7
26,MARAMUREŞ,"ŞCOALA GENERALĂ",312,DUMBRĂVIŢA,108035,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:03:18",792,759,0,7,26,544,511,0,7,26,521,14,800,265,35,243,10,132,101,0
26,MARAMUREŞ,"ŞCOALA NOUĂ",310,DUMBRĂVIŢA,108035,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:48:29",927,902,2,0,23,614,591,0,0,23,600,14,1000,386,45,397,104,45,5,4
