precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"COJOCARU DĂNUŢ-PARTIDUL SOCIAL DEMOCRAT-voturi","GRIGORE TITI-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CABA ŞTEFAN-PARTIDUL NAȚIONAL LIBERAL-voturi"
41,VRANCEA,"CAMIN CULTURAL(SALA FESTIVITATI)",105,BÂRSEŞTI,175224,2,PART,PRCNCT,P,P_SV,"2024-06-11 22:05:40",1145,1056,0,42,47,786,697,0,42,47,765,21,1216,430,347,19,399
