precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
41,VRANCEA,"CONSILIUL LOCAL TĂNĂSOAIA",296,TĂNĂSOAIA,177879,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:17:04",689,653,0,10,26,445,409,0,10,26,431,14,768,323,89,64,120,158
41,VRANCEA,"ȘCOALA GIMNAZIALĂ FELDIOARA",298,TĂNĂSOAIA,177879,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:43:47",546,522,0,14,10,304,280,0,14,10,295,9,587,283,113,26,111,45
41,VRANCEA,"ȘCOALA PRIMARĂ COSTIȘA",297,TĂNĂSOAIA,177879,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:15:52",186,154,0,13,19,142,111,0,13,18,138,4,193,51,15,2,24,97
41,VRANCEA,"ȘCOALA PRIMARĂ VLADNICU DE SUS",299,TĂNĂSOAIA,177879,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:21:45",201,170,0,12,19,129,100,0,12,17,124,5,208,79,48,8,45,23
