precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
13,CLUJ,"CĂMIN CULTURAL SRTÂMBU",411,CHIUIEŞTI,57083,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:44:05",312,307,0,5,0,199,194,0,5,0,190,9,339,140,14,6,67,103
13,CLUJ,"CENTRU DE ZI ÎNGRIJIRE BĂTRÂNI",410,CHIUIEŞTI,57083,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:15:41",315,294,0,13,8,203,182,0,13,8,194,9,338,135,16,17,99,62
13,CLUJ,"SALA NUNTI",409,CHIUIEŞTI,57083,1,PART,PRCNCT,CL,CL_SV,"2024-06-09 23:41:47",97,91,0,6,0,63,57,0,6,0,63,0,100,37,9,2,13,39
13,CLUJ,"SCOALA GIMNAZ. CHIUIESTI",408,CHIUIEŞTI,57083,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:57:56",1148,1128,1,7,12,734,715,0,7,12,718,16,1231,497,162,88,195,273
