precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CHITIC LUCIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","FRUNZĂ ŞTEFANIA-ANCUŢA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GROSU GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","CATELIU GABRIEL-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
14,CONSTANŢA,"SCOALA GIMNAZIALA ”ION GHICA” TORTOMAN",548,TORTOMAN,63189,1,PROV,PRCNCT,P,P_SV,"2024-06-10 07:45:20",1490,1479,0,11,0,939,928,0,11,0,917,22,1626,687,185,103,318,311
