precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi"
21,HARGHITA,"ASOCIATIA INTREPRINZATORILOR PARTICULARI",79,"ORAŞ CRISTURU SECUIESC",83525,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:34:19",1388,1378,6,3,1,654,648,2,3,1,645,9,1500,846,353,292
21,HARGHITA,"CĂMINUL CULTURAL BETEŞTI",81,"ORAŞ CRISTURU SECUIESC",83525,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:15:44",720,704,6,9,1,312,302,0,9,1,286,26,1000,688,125,161
21,HARGHITA,"CENTRUL DE PLANIFICARE A FAMILIEI FILIAŞ",82,"ORAŞ CRISTURU SECUIESC",83525,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:05:26",926,915,0,8,3,491,480,0,8,3,461,30,1200,709,222,239
21,HARGHITA,"LICEUL TEOLOGIC UNITARIAN „BERDE MÓZES” CRISTURU SECUIESC",80,"ORAŞ CRISTURU SECUIESC",83525,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:19:47",1691,1680,3,4,4,871,863,0,4,4,852,19,1700,829,428,424
21,HARGHITA,"PAROHIA ROMANO-CATOLICĂ CRISTURU SECUIESC",78,"ORAŞ CRISTURU SECUIESC",83525,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:26:22",1360,1348,4,4,4,654,646,0,4,4,641,13,1400,746,339,302
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”PETŐFI SÁNDOR” CRISTURU SECUIESC",76,"ORAŞ CRISTURU SECUIESC",83525,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:14:14",1223,1216,6,1,0,559,558,0,1,0,546,13,1300,741,288,258
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”PETŐFI SÁNDOR” CRISTURU SECUIESC",77,"ORAŞ CRISTURU SECUIESC",83525,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:48:54",1541,1524,8,5,4,896,887,0,5,4,872,24,1600,704,496,376
