precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SGURĂ CORNEL-PARTIDUL SOCIAL DEMOCRAT-voturi","NIŢU SILVIU-MARIUS-PARTIDUL NAȚIONAL LIBERAL-voturi"
17,DOLJ,"CĂMINUL CULTURAL",337,DOBROTEŞTI,74883,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:56:57",1457,1298,0,70,89,1019,860,0,70,89,979,31,1418,368,566,413
