precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GOJMAN ŞTEFAN-PARTIDUL SOCIAL DEMOCRAT-voturi","MOSNEAG PETRU-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BORZ DANIEL-IOAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROLNYK MARIA-MAGDALENA-PARTIDUL S.O.S. ROMÂNIA-voturi","DOBRĂU LUCIAN-HORICĂ-voturi"
28,MUREŞ,"CĂMIN CULTURAL GREBENISU DE CIMPIE",405,"GREBENIŞU DE CÂMPIE",117275,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:48:05",1407,1321,4,31,51,997,915,0,31,51,958,39,1464,467,194,264,150,22,328
