precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GLIGORAŞ IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi","OPREA LUCIAN-VASILE-PARTIDUL SOCIAL DEMOCRAT-voturi","OPREA GEORGE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","NICA BUJOR-ADRIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
8,BRAŞOV,"CĂMINUL CULTURAL HOLBAV",367,HOLBAV,42472,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:14:16",1026,1020,1,1,4,732,726,1,1,4,687,45,1133,401,287,337,49,14
